"ISO3","Year","total_cond","rohstoff_cond","stabil_cond","sonstige_cond","avgcondtype_all","rohstoff_cond_share","stabil_cond_share","FuelExportPct","MineralExportPct","XDebtGNI","DebtServGNI","ResXDebt","unsc","unsc_t1","unsc3","resource_dep","Rohstoffabhängigkeit","region"
"HRV",2004,65,19,26,23,0.692307692307692,0.292307692307692,0.4,11.3262188190272,3.40409153854028,81.6460024380816,NA,NA,0,0,0,14.7303103575675,14.7303103575675,"ECA"
"HTI",2006,379,23,281,89,0.802110817941952,0.0606860158311346,0.741424802110818,NA,NA,37.0570704128996,8.2656,24.1210571697215,0,0,0,NA,NA,"LAC"
"HTI",2010,475,0,474,1,0.997894736842105,0,0.997894736842105,NA,NA,44.7215241260457,8.2363,185.082098629197,0,0,0,NA,NA,"LAC"
"HTI",2015,14,2,9,3,0.785714285714286,0.142857142857143,0.642857142857143,NA,NA,41.9457381172044,6.8222,84.934881968091,0,0,0,NA,NA,"LAC"
"HUN",2008,76,0,8,68,0.105263157894737,0,0.105263157894737,3.09137506197835,1.64535238442953,158.453224115619,NA,NA,0,0,0,4.73672744640788,4.73672744640788,"ECA"
"IRL",2010,377,0,134,243,0.355437665782493,0,0.355437665782493,1.13011667576576,1.13574439508563,190.08027278672,NA,NA,0,0,0,2.26586107085139,2.26586107085139,"ECA"
"IRQ",2005,89,19,48,29,0.752808988764045,0.213483146067416,0.539325842696629,96.3555657715066,0.03433026854802,115.742540308642,NA,NA,0,0,0,96.3898960400546,96.3898960400546,"MENA"
"IRQ",2007,68,3,47,21,0.735294117647059,0.0441176470588235,0.691176470588235,99.6294248203056,8.8879210934631e-05,74.092853105498,NA,NA,0,0,0,99.6295136995165,99.6295136995165,"MENA"
"IRQ",2010,87,16,74,0,1.03448275862069,0.183908045977011,0.850574712643678,99.7045850237878,0.000470060145031071,73.4974796202443,NA,NA,0,0,0,99.7050550839328,99.7050550839328,"MENA"
"IRQ",2016,79,12,72,7,1.06329113924051,0.151898734177215,0.911392405063291,99.9864810010682,NA,54.588320188677,5.3933,193.969501392406,0,0,0,NA,NA,"MENA"
"ISL",2008,173,0,71,102,0.410404624277457,0,0.410404624277457,1.48265540558041,39.8608258566713,81.9027481853952,NA,NA,0,0,0,41.3434812622517,41.3434812622517,"ECA"
"JAM",2010,65,0,35,30,0.538461538461538,0,0.538461538461538,22.6130787526814,44.2998718718147,NA,7.6722,17.6299813114687,0,0,0,66.9129506244961,66.9129506244961,"LAC"
"JAM",2013,823,20,685,136,0.856622114216282,0.0243013365735115,0.83232077764277,23.8316795122739,45.5969371537392,NA,11.1626,14.1073433123507,0,0,0,69.4286166660131,69.4286166660131,"LAC"
"JAM",2016,162,14,63,85,0.475308641975309,0.0864197530864197,0.388888888888889,15.8992712670727,50.4129949655701,NA,11.7642,23.5003330661397,0,0,0,66.3122662326428,66.3122662326428,"LAC"
"JAM",2023,29,0,6,23,0.206896551724138,0,0.206896551724138,28.7976547528445,37.604098048612,NA,17.1236,31.6244028116851,0,0,0,66.4017528014565,66.4017528014565,"LAC"
"JOR",2002,43,8,28,11,0.837209302325581,0.186046511627907,0.651162790697674,0.00638352187104476,16.7360177189512,114.03885781572,40.9143,31.6261918101737,0,0,0,16.7424012408222,16.7424012408222,"MENA"
"JOR",2012,149,36,83,37,0.798657718120805,0.241610738255034,0.557046979865772,0.282058142253294,11.1113902698849,NA,53.2112,48.2601308716103,0,0,0,11.3934484121382,11.3934484121382,"MENA"
"JOR",2016,138,12,80,51,0.666666666666667,0.0869565217391304,0.579710144927536,0.104709249071117,8.81527005731854,NA,38.6182,57.3337787130011,0,1,1,8.91997930638966,8.91997930638966,"MENA"
"JOR",2020,365,59,256,89,0.863013698630137,0.161643835616438,0.701369863013699,1.33182496918067,6.5270659968103,NA,37.0248,44.5907950178061,0,0,0,7.85889096599097,7.85889096599097,"MENA"
"JOR",2024,104,21,32,55,0.509615384615385,0.201923076923077,0.307692307692308,0.264858580668078,8.49611967128758,NA,38.1091,46.7126871088204,0,0,0,8.76097825195566,8.76097825195566,"MENA"
"KEN",2003,148,13,67,71,0.540540540540541,0.0878378378378378,0.452702702702703,19.1551044918056,2.9543556082054,54.132265895729,10.3024,22.0714590468592,0,0,0,22.109460100011,22.109460100011,"SSA"
"KEN",2011,37,7,30,7,1,0.189189189189189,0.810810810810811,NA,NA,58.4022059745625,12.871,42.472666004945,0,0,0,NA,NA,"SSA"
"KEN",2015,43,0,40,3,0.930232558139535,0,0.930232558139535,10.4002054705089,4.08741066311494,40.3273846919019,13.6387,37.9850175926342,0,0,0,14.4876161336238,14.4876161336238,"SSA"
"KEN",2016,26,5,23,3,1.07692307692308,0.192307692307692,0.884615384615385,7.46355756592411,4.26489839463264,34.8650195731824,10.1351,35.8723664031553,0,0,0,11.7284559605568,11.7284559605568,"SSA"
"KEN",2021,211,34,193,14,1.07582938388626,0.161137440758294,0.914691943127962,0.924149796237318,6.38746779763161,35.0020477795269,5.9073,23.0254823086428,1,0,1,7.31161759386893,7.31161759386893,"SSA"
"KGZ",2005,160,12,102,58,0.7125,0.075,0.6375,7.53021666575875,4.01191709879507,95.0840046303638,5.862,27.136089935651,0,0,0,11.5421337645538,11.5421337645538,"ECA"
"KGZ",2008,16,3,12,4,0.9375,0.1875,0.75,3.80008942757725,2.91474833895845,146.106082230139,10.7729,33.7679631813063,0,0,0,6.7148377665357,6.7148377665357,"ECA"
"KGZ",2011,188,7,142,46,0.792553191489362,0.0372340425531915,0.75531914893617,10.0198366401676,3.09382338750327,136.179840420492,3.4237,33.3395575989894,0,0,0,13.1136600276709,13.1136600276709,"ECA"
"KGZ",2015,171,6,104,63,0.64327485380117,0.0350877192982456,0.608187134502924,5.2179957360277,3.15939770942659,110.961570714633,4.5578,23.0299836610283,0,0,0,8.37739344545429,8.37739344545429,"ECA"
"KNA",2011,281,16,151,114,0.594306049822064,0.0569395017793594,0.537366548042705,0.00659375773280658,0.0966496001817182,NA,NA,NA,0,0,0,0.103243357914525,0.103243357914525,"LAC"
"LBR",2008,296,11,203,93,0.722972972972973,0.0371621621621622,0.685810810810811,NA,NA,NA,44.4656,5.08917627929797,0,0,0,NA,NA,"SSA"
"LBR",2012,341,40,270,71,0.909090909090909,0.117302052785924,0.791788856304985,NA,NA,NA,2.4652,117.864747909303,0,0,0,NA,NA,"SSA"
"LBR",2019,206,4,152,54,0.757281553398058,0.0194174757281553,0.737864077669903,NA,29.3580325518457,NA,0.0044,23.4577197505084,0,0,0,NA,NA,"SSA"
"LBR",2024,112,0,112,0,1,0,1,NA,NA,NA,0,16.4543194672274,0,0,0,NA,NA,"SSA"
"LKA",2003,11,0,4,7,0.363636363636364,0,0.363636363636364,0.0186247651649952,2.85516105965057,75.336247330543,7.0669,21.7581848372383,0,0,0,2.87378582481557,2.87378582481557,"SA"
"LKA",2009,186,8,99,79,0.575268817204301,0.043010752688172,0.532258064516129,0.0294628619921436,1.41195321485931,49.1491415308235,18.2192,27.4484977933376,0,0,0,1.44141607685145,1.44141607685145,"SA"
"LKA",2016,307,38,264,31,0.98371335504886,0.123778501628664,0.859934853420195,1.60024589595184,0.597589673351454,46.4715370250761,15.886,12.8757962849015,0,0,0,2.19783556930329,2.19783556930329,"SA"
"LKA",2023,352,55,211,106,0.755681818181818,0.15625,0.599431818181818,3.22549312462179,0.599148181330232,43.3476681195134,12.0528,7.27580860908277,0,0,0,3.82464130595202,3.82464130595202,"SA"
"LSO",2010,122,0,72,50,0.590163934426229,0,0.590163934426229,0.0769376796124365,0.442932312242704,150.102435487333,0,188.561318067165,0,0,0,0.51986999185514,0.51986999185514,"SSA"
"LVA",2008,210,5,83,122,0.419047619047619,0.0238095238095238,0.395238095238095,3.43291102396638,4.18138197861875,95.7681628438571,NA,NA,0,0,0,7.61429300258513,7.61429300258513,"ECA"
"MDA",2006,253,52,117,92,0.66798418972332,0.205533596837945,0.462450592885375,0.324050217151906,4.98885136775403,137.154763819994,32.1168,29.5746666710747,0,0,0,5.31290158490594,5.31290158490594,"ECA"
"MDA",2010,144,22,82,40,0.722222222222222,0.152777777777778,0.569444444444444,0.335665843311511,4.08749205259118,87.9378518951573,31.1305,36.3551689883271,0,0,0,4.42315789590269,4.42315789590269,"ECA"
"MDA",2016,394,54,70,281,0.314720812182741,0.137055837563452,0.177664974619289,0.0593215893309068,1.26264239762192,89.0046837188671,21.4053,35.4765241499818,0,0,0,1.32196398695283,1.32196398695283,"ECA"
"MDA",2021,251,7,133,111,0.557768924302789,0.0278884462151394,0.529880478087649,0.084563556459401,3.80559688805376,88.4708865399267,25.919,43.0316046101033,0,0,0,3.89016044451316,3.89016044451316,"ECA"
"MDG",2006,143,10,131,9,0.986013986013986,0.0699300699300699,0.916083916083916,5.51020605465603,3.60694833869441,62.1028389370244,14.4483,38.1916091358978,0,0,0,9.11715439335044,9.11715439335044,"SSA"
"MDG",2016,241,44,127,96,0.70954356846473,0.182572614107884,0.526970954356846,2.55520071174556,24.9275155512368,60.8346984831423,6.8678,39.7637876951396,0,0,0,27.4827162629824,27.4827162629824,"SSA"
"MDG",2021,180,53,174,5,1.26111111111111,0.294444444444444,0.966666666666667,1.17584586276708,31.3612347027315,55.2158585927485,4.3029,43.6790686321069,0,0,0,32.5370805654986,32.5370805654986,"SSA"
"MDG",2024,81,23,69,12,1.1358024691358,0.283950617283951,0.851851851851852,2.55012561538512,32.8646357716195,57.5370213293734,1.5271,41.85063947352,0,0,0,35.4147613870046,35.4147613870046,"SSA"
"MDV",2009,24,2,18,4,0.833333333333333,0.0833333333333333,0.75,0.0723389608650904,2.26226896637579,NA,43.6324,18.8737224967609,0,0,0,2.33460792724088,2.33460792724088,"SA"
"MKD",2005,230,2,113,115,0.5,0.00869565217391304,0.491304347826087,8.01509431727616,3.02525615728899,85.8410034787176,26.8573,45.0117519839887,0,0,0,11.0403504745651,11.0403504745651,"ECA"
"MKD",2011,1,0,1,0,1,0,1,8.7114019281988,5.90499182810197,113.19191013947,26.4767,44.585201630204,0,0,0,14.6163937563008,14.6163937563008,"ECA"
"MKD",2022,10,4,6,0,1,0.4,0.6,4.38877249744942,4.62489506666878,166.147357379878,26.7452,35.3972281471178,0,0,0,9.0136675641182,9.0136675641182,"ECA"
"MLI",2004,176,81,79,40,0.909090909090909,0.460227272727273,0.448863636363636,0.372089212769545,0.0545558717550678,44.0120986426998,1.542,NA,0,0,0,0.426645084524613,0.426645084524613,"SSA"
"MLI",2008,227,66,134,66,0.881057268722467,0.290748898678414,0.590308370044053,1.49126725513355,0.195917061532098,53.6430193085481,0.3174,NA,0,0,0,1.68718431666565,1.68718431666565,"SSA"
"MLI",2011,8,3,7,0,1.25,0.375,0.875,0.0326582678800252,0.756622607919208,43.1814699134793,6.6456,NA,0,0,0,0.789280875799233,0.789280875799233,"SSA"
"MLI",2013,272,29,232,19,0.959558823529412,0.106617647058824,0.852941176470588,NA,NA,54.603243985999,2.0097,NA,0,0,0,NA,NA,"SSA"
"MLI",2019,61,4,53,8,0.934426229508197,0.0655737704918033,0.868852459016393,0.731289909733974,0.15758018951255,53.9987132798636,1.9935,NA,0,0,0,0.888870099246524,0.888870099246524,"SSA"
"MNG",2009,76,0,36,40,0.473684210526316,0,0.473684210526316,NA,NA,107.813757166177,8.3064,44.4148375951545,0,0,0,NA,NA,"EAP"
"MNG",2017,199,3,97,99,0.50251256281407,0.0150753768844221,0.487437185929648,42.8047609310714,38.5693760214141,115.932901867963,10.6355,10.1448658964212,0,0,0,81.3741369524855,81.3741369524855,"EAP"
"MOZ",2004,228,6,121,103,0.557017543859649,0.0263157894736842,0.530701754385965,12.4214437884527,61.5258863677345,72.0520001612374,13.0988,19.3590661440903,0,0,0,73.9473301561872,73.9473301561872,"SSA"
"MOZ",2007,139,20,95,30,0.827338129496403,0.143884892086331,0.683453237410072,15.4818802550736,63.9600174907897,66.1203821840516,9.0782,26.8270251264371,0,0,0,79.4418977458633,79.4418977458633,"SSA"
"MOZ",2010,118,0,97,21,0.822033898305085,0,0.822033898305085,19.6535941900502,54.4350322992141,73.8373532681892,5.4328,20.1684538808784,0,0,0,74.0886264892643,74.0886264892643,"SSA"
"MOZ",2013,133,0,92,41,0.691729323308271,0,0.691729323308271,33.4629142605243,31.0274419767266,109.38537659913,2.5889,11.5721008393731,0,0,0,64.4903562372509,64.4903562372509,"SSA"
"MOZ",2015,3,0,1,2,0.333333333333333,0,0.333333333333333,31.0071856421793,38.1666974909423,98.7612036510901,2.6217,6.715252281864,0,0,0,69.1738831331216,69.1738831331216,"SSA"
"MOZ",2022,110,11,85,20,0.872727272727273,0.1,0.772727272727273,50.7186898345651,30.4675661590987,135.274535098995,2.3487,4.43318049163302,0,0,0,81.1862559936638,81.1862559936638,"SSA"
"MRT",2003,13,1,8,4,0.692307692307692,0.0769230769230769,0.615384615384615,NA,57.9052255149375,55.3180243332438,7.5768,1.37239206300779,0,0,0,NA,NA,"SSA"
"MRT",2006,47,12,40,3,1.1063829787234,0.25531914893617,0.851063829787234,NA,NA,82.7885012130323,14.7261,12.4666201243683,0,0,0,NA,NA,"SSA"
"MRT",2010,188,11,134,43,0.771276595744681,0.0585106382978723,0.712765957446808,14.4296063553899,35.3547808620966,93.4207451334608,30.5273,8.09372148959162,0,0,0,49.7843872174865,49.7843872174865,"SSA"
"MRT",2017,309,2,241,68,0.786407766990291,0.00647249190938511,0.779935275080906,NA,41.0389802400417,78.8149801833884,19.8348,16.6726937282476,0,0,0,NA,NA,"SSA"
"MRT",2023,204,8,121,83,0.632352941176471,0.0392156862745098,0.593137254901961,0.479637265150761,38.0527188819004,92.1654445146742,5.6284,NA,0,0,0,38.5323561470512,38.5323561470512,"SSA"
"MWI",2005,111,0,88,23,0.792792792792793,0,0.792792792792793,0.0204440152807278,0.195519483895518,NA,1.3504,5.16994161628928,0,0,0,0.215963499176246,0.215963499176246,"SSA"
"MWI",2010,26,2,16,10,0.692307692307692,0.0769230769230769,0.615384615384615,0.194092632314477,9.78759288872105,NA,4.2124,31.8727218660653,0,0,0,9.98168552103553,9.98168552103553,"SSA"
"MWI",2012,299,0,244,55,0.816053511705686,0,0.816053511705686,0.0920461716617677,10.9638195846174,NA,1.6135,18.3682388432475,0,0,0,11.0558657562792,11.0558657562792,"SSA"
"MWI",2018,151,0,143,8,0.947019867549669,0,0.947019867549669,0.0658028178635877,0.520621161876729,43.578773489,1.1211,33.8151640446414,0,0,0,0.586423979740317,0.586423979740317,"SSA"
"MWI",2023,27,3,21,3,0.888888888888889,0.111111111111111,0.777777777777778,0.000145544242795096,1.20089218272746,42.4376683990967,0.3818,NA,0,0,0,1.20103772697026,1.20103772697026,"SSA"
"NER",2005,230,37,181,21,0.947826086956522,0.160869565217391,0.78695652173913,2.12115926909511,31.3150221527887,38.3477418070736,2.0391,NA,0,0,0,33.4361814218838,33.4361814218838,"SSA"
"NER",2008,59,11,51,7,1.05084745762712,0.186440677966102,0.864406779661017,1.52450199726818,43.11064435735,39.7112440540383,9.7971,NA,0,0,0,44.6351463546182,44.6351463546182,"SSA"
"NER",2012,235,9,219,11,0.970212765957447,0.0382978723404255,0.931914893617021,18.2797186370485,0.0709574206197524,45.08596447308,5.323,NA,0,0,0,18.3506760576683,18.3506760576683,"SSA"
"NER",2017,354,2,317,36,0.901129943502825,0.00564971751412429,0.895480225988701,30.1595141410696,33.6473206443165,39.0298956366247,2.1261,NA,0,0,0,63.8068347853861,63.8068347853861,"SSA"
"NER",2021,375,60,318,24,1.008,0.16,0.848,32.8874566845561,25.9041815242586,38.0460948786617,0.8447,NA,1,1,1,58.7916382088147,58.7916382088147,"SSA"
"NGA",2005,184,30,73,97,0.559782608695652,0.16304347826087,0.396739130434783,NA,NA,NA,16.3784,85.0760686893569,0,0,0,NA,NA,"SSA"
"NIC",2002,477,21,269,200,0.607966457023061,0.0440251572327044,0.563941299790356,1.64675180288481,0.551183282742895,58.0912844080785,8.635,7.0369086044675,0,0,0,2.19793508562771,2.19793508562771,"LAC"
"NIC",2007,179,6,114,59,0.670391061452514,0.0335195530726257,0.636871508379888,0.846082875283833,2.18604355854271,93.025730229333,28.114,26.8200832502841,0,0,0,3.03212643382654,3.03212643382654,"LAC"
"NPL",2003,288,47,153,97,0.694444444444444,0.163194444444444,0.53125,0.00357579146798016,4.29431059801483,44.2478836156195,1.7116,40.0291042230548,0,0,0,4.29788638948281,4.29788638948281,"SA"
"NPL",2022,274,9,182,92,0.697080291970803,0.0328467153284672,0.664233576642336,0.000422001355639369,1.44460468329415,48.9734014800201,3.5048,101.474078693782,0,0,0,1.44502668464979,1.44502668464979,"SA"
"PAK",2008,85,15,57,18,0.847058823529412,0.176470588235294,0.670588235294118,6.18163514554564,1.28884444252292,34.3489608135242,2.7338,18.0076134712079,0,0,0,7.47047958806856,7.47047958806856,"SA"
"PAK",2013,695,118,423,203,0.77841726618705,0.169784172661871,0.60863309352518,2.10463441086617,2.09188614611273,30.8902743401844,7.725,12.7056244123229,1,1,1,4.1965205569789,4.1965205569789,"SA"
"PAK",2019,223,29,106,94,0.605381165919282,0.130044843049327,0.475336322869955,1.59922046539897,2.7507753083849,28.9055769867032,8.4068,15.0648827255287,0,0,0,4.34999577378387,4.34999577378387,"SA"
"PAK",2023,58,5,35,18,0.689655172413793,0.0862068965517241,0.603448275862069,0.583319121620756,4.50449223225348,28.4676925469837,6.8238,10.4795057107162,0,0,0,5.08781135387424,5.08781135387424,"SA"
"PAK",2024,134,19,68,49,0.649253731343284,0.141791044776119,0.507462686567164,1.71807476906982,4.33562939812151,27.5653309105795,7.4077,14.1906403607238,0,0,0,6.05370416719133,6.05370416719133,"SA"
"PAN",2021,12,0,6,6,0.5,0,0.5,0.183026429643391,79.9718329828951,80.1334635232887,NA,NA,0,0,0,80.1548594125385,80.1548594125385,"LAC"
"PER",2004,43,0,19,24,0.441860465116279,0,0.441860465116279,5.45456110464244,39.0245043877429,41.9360782679273,8.7331,39.8982104894219,0,0,0,44.4790654923853,44.4790654923853,"LAC"
"PER",2007,93,0,41,52,0.440860215053763,0,0.440860215053763,8.57977598074378,49.5566787105114,55.6881132836815,16.5452,86.1875113414646,1,1,1,58.1364546912552,58.1364546912552,"LAC"
"PNG",2023,117,2,80,35,0.700854700854701,0.0170940170940171,0.683760683760684,42.6494855424319,29.8008015088604,NA,0.1205,25.1964937715463,0,0,0,72.4502870512923,72.4502870512923,"EAP"
"PRT",2011,527,45,219,267,0.500948766603416,0.0853889943074004,0.415559772296015,7.17046947947273,3.20271416306362,73.0075756700531,NA,NA,1,0,1,10.3731836425364,10.3731836425364,"ECA"
"PRY",2003,241,21,147,94,0.697095435684647,0.0871369294605809,0.609958506224066,49.5247503484133,0.16678446090689,81.1273637701163,49.2746,14.4647397807226,0,0,0,49.6915348093202,49.6915348093202,"LAC"
"PRY",2006,132,6,48,78,0.409090909090909,0.0454545454545455,0.363636363636364,46.917218626047,0.571097196782024,84.7335313048126,37.4264,17.7950494409416,0,0,0,47.488315822829,47.488315822829,"LAC"
"PRY",2022,192,4,65,127,0.359375,0.0208333333333333,0.338541666666667,16.7893199279441,1.48242293802149,73.8736311444119,9.176,37.713592650342,0,0,0,18.2717428659656,18.2717428659656,"LAC"
"ROU",2004,95,37,26,34,0.663157894736842,0.389473684210526,0.273684210526316,6.72753084722976,4.67662140096493,60.6264786669408,NA,NA,1,0,1,11.4041522481947,11.4041522481947,"ECA"
"ROU",2009,148,3,72,73,0.506756756756757,0.0202702702702703,0.486486486486487,5.89456207294194,3.60848133654177,58.4700583666529,NA,NA,0,0,0,9.50304340948371,9.50304340948371,"ECA"
"ROU",2011,213,62,106,47,0.788732394366197,0.291079812206573,0.497652582159624,5.49644320283291,4.14141567149189,76.271356441629,NA,NA,0,0,0,9.6378588743248,9.6378588743248,"ECA"
"ROU",2013,51,0,32,19,0.627450980392157,0,0.627450980392157,5.21153593145803,3.23653895835825,81.3976131747183,NA,NA,0,0,0,8.44807488981628,8.44807488981628,"ECA"
"RWA",2002,239,13,187,45,0.836820083682008,0.0543933054393305,0.782426778242678,0,35.088175963992,31.3172752974708,3.0151,16.7853483670789,0,0,0,35.088175963992,35.088175963992,"SSA"
"RWA",2006,144,7,91,46,0.680555555555556,0.0486111111111111,0.631944444444444,0.00416015534860654,31.4407560198606,33.6578390444203,4.4204,88.0507090626504,0,0,0,31.4449161752092,31.4449161752092,"SSA"
"RWA",2010,313,23,227,67,0.798722044728435,0.073482428115016,0.725239616613419,0.0684734450545245,35.8800089645487,37.7415245466166,1.1454,65.3844606154367,0,0,0,35.9484824096032,35.9484824096032,"SSA"
"RWA",2013,533,28,491,42,0.973733583489681,0.0525328330206379,0.921200750469043,0.106275401403098,47.728426891862,43.260980041775,0.4791,28.2738613218304,1,0,1,47.8347022932651,47.8347022932651,"SSA"
"RWA",2016,95,0,95,0,1,0,1,0.0716792615878137,22.4094104292018,50.08973657056,5.2473,23.4745205794815,0,0,0,22.4810896907896,22.4810896907896,"SSA"
"RWA",2019,156,0,113,43,0.724358974358974,0,0.724358974358974,1.91424345145403,14.8783110729202,48.892715033759,5.2709,22.4796314887124,0,0,0,16.7925545243742,16.7925545243742,"SSA"
"RWA",2022,122,0,107,15,0.877049180327869,0,0.877049180327869,0.06254493579927,20.9179316429293,60.9591709408266,3.8842,17.8077969358787,0,0,0,20.9804765787286,20.9804765787286,"SSA"
"RWA",2023,15,0,12,3,0.8,0,0.8,NA,NA,66.8925839339472,3.893,16.110817991216,0,0,0,NA,NA,"SSA"
"SDN",2021,13,1,12,1,1,0.0769230769230769,0.923076923076923,NA,NA,4.12754863828426,21.1527,NA,0,0,0,NA,NA,"MENA"
"SEN",2003,63,24,37,6,0.968253968253968,0.380952380952381,0.587301587301587,20.1132767842961,3.36692256599382,50.8212198933376,3.5365,NA,0,0,0,23.4801993502899,23.4801993502899,"SSA"
"SEN",2007,234,13,152,69,0.705128205128205,0.0555555555555556,0.64957264957265,19.2664367194943,4.09941776123282,59.2713043549794,12.8453,NA,0,0,0,23.3658544807271,23.3658544807271,"SSA"
"SEN",2010,357,48,315,12,1.01680672268908,0.134453781512605,0.882352941176471,20.9065266421233,3.52640976199386,52.4578551962948,0,NA,0,0,0,24.4329364041172,24.4329364041172,"SSA"
"SEN",2015,252,11,252,0,1.04365079365079,0.0436507936507936,1,13.8780481897626,8.13298380367881,58.1103376742017,13.0454,NA,0,0,0,22.0110319934414,22.0110319934414,"SSA"
"SEN",2020,348,67,267,80,0.959770114942529,0.192528735632184,0.767241379310345,15.9872308197167,6.7523481096606,60.0468716137065,6.7004,NA,0,0,0,22.7395789293773,22.7395789293773,"SSA"
"SEN",2021,124,32,98,25,1.04838709677419,0.258064516129032,0.790322580645161,15.5262597724139,7.26296018851439,69.3759939883832,9.4341,NA,0,0,0,22.7892199609283,22.7892199609283,"SSA"
"SEN",2023,31,4,21,10,0.806451612903226,0.129032258064516,0.67741935483871,21.4769186750925,7.91160881238856,71.5942815846823,10.6871,NA,0,0,0,29.3885274874811,29.3885274874811,"SSA"
"SLB",2010,97,4,82,15,0.88659793814433,0.0412371134020619,0.845360824742268,0.00230553770936948,0.145449273451894,96.1485545423385,1.738,115.20147215912,0,0,0,0.147754811161263,0.147754811161263,"EAP"
"SLB",2011,29,5,26,3,1.06896551724138,0.172413793103448,0.896551724137931,0.00377501229815091,0.231026951563001,107.24751599476,4.9906,160.103309366144,0,0,0,0.234801963861152,0.234801963861152,"EAP"
"SLB",2012,166,28,126,40,0.927710843373494,0.168674698795181,0.759036144578313,0.00286407112644014,0.481516704333512,104.823434628967,0.877,218.681024610626,0,0,0,0.484380775459952,0.484380775459952,"EAP"
"SLE",2001,399,22,271,111,0.734335839598998,0.0551378446115288,0.679197994987469,NA,NA,NA,NA,NA,0,0,0,NA,NA,"SSA"
"SLE",2006,277,28,188,67,0.779783393501805,0.101083032490975,0.67870036101083,NA,NA,22.0888664739674,0.7824,12.0321489096854,0,0,0,NA,NA,"SSA"
"SLE",2010,71,6,49,18,0.774647887323944,0.0845070422535211,0.690140845070423,NA,NA,27.9541259241389,0.4421,43.9222249095519,0,0,0,NA,NA,"SSA"
"SLE",2013,253,36,196,57,0.91699604743083,0.142292490118577,0.774703557312253,NA,NA,53.3627646114117,15.2673,38.046017909709,0,0,0,NA,NA,"SSA"
"SLE",2017,15,4,13,2,1.13333333333333,0.266666666666667,0.866666666666667,0.0564669332343084,9.23607569467904,41.5213782343591,10.8705,30.6035747879682,0,0,0,9.29254262791335,9.29254262791335,"SSA"
"SLE",2018,246,24,191,41,0.873983739837398,0.0975609756097561,0.776422764227642,0.143317650742994,19.708507181177,37.3774603119412,10.282,27.3394520213469,0,0,0,19.85182483192,19.85182483192,"SSA"
"SLE",2024,64,10,55,9,1.015625,0.15625,0.859375,NA,NA,40.5454450723139,7.4641,18.597327427108,1,0,1,NA,NA,"SSA"
"SLV",2009,3,0,2,1,0.666666666666667,0,0.666666666666667,2.75552281120897,1.29712979888706,66.0711911744487,8.2957,29.9918129933645,0,0,0,4.05265261009603,4.05265261009603,"LAC"
"SLV",2010,94,17,72,19,0.946808510638298,0.180851063829787,0.765957446808511,2.92291722483646,1.69920510445875,73.5372876725398,7.2709,25.0682655910882,0,0,0,4.62212232929521,4.62212232929521,"LAC"
"SLV",2025,57,0,32,25,0.56140350877193,0,0.56140350877193,NA,NA,88.1580664327311,NA,NA,0,0,0,NA,NA,"LAC"
"SOM",2020,129,0,77,52,0.596899224806202,0,0.596899224806202,NA,NA,75.6954102920723,33.5294,NA,0,0,0,NA,NA,"SSA"
"SOM",2023,66,2,54,11,0.848484848484849,0.0303030303030303,0.818181818181818,NA,NA,103.121007483117,22.6262,NA,0,0,0,NA,NA,"SSA"
"SRB",2009,177,0,95,82,0.536723163841808,0,0.536723163841808,NA,NA,63.5017226157541,10.6486,45.0408447418424,0,0,0,NA,NA,"ECA"
"SRB",2011,9,0,7,2,0.777777777777778,0,0.777777777777778,NA,NA,75.7493613069523,3.6703,49.2244413973521,0,0,0,NA,NA,"ECA"
"SRB",2015,346,61,173,138,0.676300578034682,0.176300578034682,0.5,NA,NA,93.5281477663237,2.9352,37.507543239069,0,0,0,NA,NA,"ECA"
"SRB",2018,154,17,54,83,0.461038961038961,0.11038961038961,0.350649350649351,NA,NA,105.563713028559,5.2605,41.4660899525128,0,0,0,NA,NA,"ECA"
"SRB",2021,51,0,29,22,0.568627450980392,0,0.568627450980392,NA,NA,112.342298324945,4.7449,44.3160477563841,0,0,0,NA,NA,"ECA"
"SRB",2022,102,44,36,27,0.784313725490196,0.431372549019608,0.352941176470588,NA,NA,131.913292283516,5.7092,46.1082013765065,0,0,0,NA,NA,"ECA"
"SRB",2024,39,11,22,7,0.846153846153846,0.282051282051282,0.564102564102564,NA,NA,111.725028388916,1.9249,58.6418653874566,0,0,0,NA,NA,"ECA"
"STP",2005,220,41,134,63,0.795454545454545,0.186363636363636,0.609090909090909,NA,0.0863198165301424,NA,4.2285,8.03675933705943,0,0,0,NA,NA,"SSA"
"STP",2009,47,2,26,19,0.595744680851064,0.0425531914893617,0.553191489361702,0,0.0217502397087677,71.0282157639862,10.473,43.3848825747486,0,0,0,0.0217502397087677,0.0217502397087677,"SSA"
"STP",2012,43,0,26,17,0.604651162790698,0,0.604651162790698,0.746417733973855,0.120436900027286,83.2030197079574,6.9918,26.6823474796312,0,0,0,0.866854634001141,0.866854634001141,"SSA"
"STP",2015,98,18,43,40,0.622448979591837,0.183673469387755,0.438775510204082,NA,1.31007931969682,112.659579338965,3.0576,31.0929678560395,0,0,0,NA,NA,"SSA"
"STP",2019,237,32,146,65,0.751054852320675,0.135021097046413,0.616033755274262,NA,0.625425440939643,67.5747989988655,7.2858,17.1099187455302,0,0,0,NA,NA,"SSA"
