"ISO3","Year","unsc","unsc_t1","unsc3","nrcondtype_pc","nrcondtype_pa","nrcondtype_sb","nrcondtype_all","avgcondtype_all","avgcondtype_pc","avgcondtype_pa","avgcondtype_sb","FuelExportPct","MineralExportPct","XDebtGNI","DebtServGNI","ResXDebt","Rohstoffabhängigkeit","total_cond","rohstoff_cond","stabil_cond","sonstige_cond","rohstoff_cond_share","stabil_cond_share"
"GIN",2006,0,0,0,0,0,0,0,0,0,0,0,0.307662074415899,55.8518318570931,69.3862937148949,3.8805,1.25722564477921,56.159493931509,NA,0,0,0,0,0
"GIN",2007,0,0,0,22,18,19,59,4.91666666666667,1.83333333333333,1.5,1.58333333333333,0.864102683278354,73.4419716903088,71.1210322265015,4.0248,1.41713322716656,74.3060743735872,59,9,19,31,9,19
"GIN",2008,0,0,0,0,0,0,0,0,0,0,0,1.02831082278776,51.5371217304826,64.1842433909581,3.9021,1.74174886120997,52.5654325532704,NA,0,0,0,0,0
"GIN",2009,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"GIN",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"GIN",2011,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"GIN",2012,0,0,0,0,81,412,493,11.3000730994152,0,1.80847953216374,9.49159356725145,NA,NA,NA,NA,NA,NA,493,119,147,287,119,147
"GIN",2013,0,0,0,0,0,0,0,0,0,0,0,0.289553832489308,30.74770496475,80.4264477180461,5.8877,50.8711415489504,31.0372587972393,NA,0,0,0,0,0
"GIN",2014,0,0,0,0,0,0,0,0,0,0,0,0.289042432328907,34.4442960467048,76.7719658952305,3.4125,53.4414584979819,34.7333384790337,NA,0,0,0,0,0
"GIN",2015,0,0,0,0,0,0,0,0,0,0,0,0.213868655725313,36.6907365805971,72.4427307469345,4.9572,32.0952810082157,36.9046052363224,NA,0,0,0,0,0
"GIN",2016,0,0,0,0,0,0,0,0,0,0,0,0.466113470861431,25.8241585170912,111.839467415368,3.1823,37.9074981302271,26.2902719879526,NA,0,0,0,0,0
"GIN",2017,0,0,0,0,64,174,238,19.8333333333333,0,5.33333333333333,14.5,NA,NA,NA,NA,NA,NA,238,32,56,150,32,56
"GIN",2018,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"GIN",2019,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"GIN",2020,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"GIN",2021,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"GIN",2022,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"GIN",2023,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"GIN",2024,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"GIN",2025,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"KEN",2002,0,0,0,0,0,0,0,0,0,0,0,16.6165342326688,2.17858807244344,55.1726722640053,10.8002,17.5223654715719,18.7951223051122,NA,0,0,0,0,0
"KEN",2003,0,0,0,52,28,68,148,5.10416666666667,1.79166666666666,0.979166666666667,2.33333333333333,19.1551044918056,2.9543556082054,54.132265895729,10.3024,22.0714590468592,22.109460100011,148,13,38,97,13,38
"KEN",2004,0,0,0,0,0,0,0,0,0,0,0,0.901139664414074,5.50820095089847,59.4770033484289,9.5738,21.9694668567627,6.40934061531254,NA,0,0,0,0,0
"KEN",2005,0,0,0,0,0,0,0,0,0,0,0,18.3199226649607,1.93568467588894,64.4788661639796,7.5401,27.6739618120626,20.2556073408496,NA,0,0,0,0,0
"KEN",2006,0,0,0,0,0,0,0,0,0,0,0,7.27291530118403,2.45940713366363,55.2364851257303,8.7786,35.9553028638688,9.73232243484766,NA,0,0,0,0,0
"KEN",2007,0,0,0,0,0,0,0,0,0,0,0,4.26371122113361,2.8267779266884,53.8947888046059,12.7657,44.2860507707484,7.09048914782201,NA,0,0,0,0,0
"KEN",2008,0,0,0,0,0,0,0,0,0,0,0,2.09821677072516,3.22160944495378,57.5785986473131,12.3566,37.428952039636,5.31982621567894,NA,0,0,0,0,0
"KEN",2009,0,0,0,0,0,0,0,0,0,0,0,4.20130504014462,1.96524408325836,45.9451918127805,11.1878,44.8360795474852,6.16654912340298,NA,0,0,0,0,0
"KEN",2010,0,0,0,0,0,0,0,0,0,0,0,4.19535073962597,1.9852461441657,50.3942873502834,11.7201,48.6296450219419,6.18059688379167,NA,0,0,0,0,0
"KEN",2011,0,0,0,0,0,37,37,3.08333333333333,0,0,3.08333333333333,NA,NA,NA,NA,NA,NA,37,7,7,23,7,7
"KEN",2012,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"KEN",2013,0,0,0,0,0,0,0,0,0,0,0,0.93827196300241,2.20574818456868,47.4646425127304,17.5649,47.9030272226377,3.14402014757109,NA,0,0,0,0,0
"KEN",2014,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"KEN",2015,0,0,0,0,0,0,0,0,0,0,0,10.4002054705089,4.08741066311494,40.3273846919019,13.6387,37.9850175926342,14.4876161336238,43,0,17,26,0,17
"KEN",2016,0,0,0,0,0,0,0,0,0,0,0,7.46355756592411,4.26489839463264,34.8650195731824,10.1351,35.8723664031553,11.7284559605568,26,5,4,17,5,4
"KEN",2017,0,0,0,0,0,0,0,0,0,0,0,1.00602573407941,5.36354394694724,35.9950578754074,9.8572,27.1801605463288,6.36956968102665,NA,0,0,0,0,0
"KEN",2018,0,0,0,0,0,0,0,0,0,0,0,0.834754874486309,5.99535617568078,34.4147531767425,8.1006,25.973252621977,6.83011105016709,NA,0,0,0,0,0
"KEN",2019,0,0,0,0,0,0,0,0,0,0,0,7.73708033046599,4.98578217433066,31.759461841481,7.4892,26.0674293528311,12.7228625047966,NA,0,0,0,0,0
"KEN",2020,0,0,0,0,0,0,0,0,0,0,0,6.74832493327525,5.13265627350615,30.3991387830411,6.0288,21.8128323436254,11.8809812067814,NA,0,0,0,0,0
"KEN",2021,1,0,1,0,0,0,0,0,0,0,0,0.924149796237318,6.38746779763161,35.0020477795269,5.9073,23.0254823086428,7.31161759386893,211,34,105,84,34,105
"KEN",2022,1,1,1,0,0,0,0,0,0,0,0,1.37369379382007,6.78261238103048,40.2753238373561,6.1631,19.1775689415999,8.15630617485055,NA,0,0,0,0,0
"KEN",2023,0,0,0,0,0,0,0,0,0,0,0,1.8648287478394,5.32428005533122,40.9337677377556,6.5611,17.1096987463284,7.18910880317062,NA,0,0,0,0,0
"KEN",2024,0,0,0,0,0,0,0,0,0,0,0,1.63087288958127,5.12139249435883,40.0062529666939,4.6816,23.4728753335776,6.7522653839401,NA,0,0,0,0,0
"KEN",2025,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"LSO",2002,0,0,0,0,0,0,0,0,0,0,0,0.00340130170595996,0.0657612002029595,NA,7.9991,57.0281785579949,0.0691625019089195,NA,0,0,0,0,0
"LSO",2003,0,0,0,0,0,0,0,0,0,0,0,0.0624084448535018,0.0974033934785549,NA,0.1416,65.2251160278052,0.159811838332057,NA,0,0,0,0,0
"LSO",2004,0,0,0,0,0,0,0,0,0,0,0,0.0175765760189479,0.0475347806597082,NA,1.0343,64.8410361785327,0.0651113566786561,NA,0,0,0,0,0
"LSO",2005,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"LSO",2006,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"LSO",2007,0,0,0,0,0,0,0,0,0,0,0,0.122346649228984,0.483044966560215,165.048948833372,0.2917,146.28490944054,0.605391615789199,NA,0,0,0,0,0
"LSO",2008,0,0,0,0,0,0,0,0,0,0,0,0.0417391701900564,0.255444865389448,161.126590593391,0.2856,138.780657968107,0.297184035579504,NA,0,0,0,0,0
"LSO",2009,0,0,0,0,0,0,0,0,0,0,0,0.0168129994467445,0.104317436196333,158.894737585637,0.3915,195.980534397518,0.121130435643078,NA,0,0,0,0,0
"LSO",2010,0,0,0,0,0,122,122,4.75,0,0,4.75,0.0769376796124365,0.442932312242704,150.102435487333,0,188.561318067165,0.51986999185514,122,0,0,122,0,0
"LSO",2011,0,0,0,0,0,0,0,0,0,0,0,0.14791613707775,0.192080755656678,149.796606699153,0.4916,111.095076133596,0.339996892734428,NA,0,0,0,0,0
"LSO",2012,0,0,0,0,0,0,0,0,0,0,0,0.12209171884117,0.176395233303756,150.208575358438,0,110.536017685705,0.298486952144926,NA,0,0,0,0,0
"LSO",2013,0,0,0,0,0,0,0,0,0,0,0,0.0815062744684557,4.11336141524726,133.36548975517,8e-04,114.611240913035,4.19486768971572,NA,0,0,0,0,0
"LSO",2014,0,0,0,0,0,0,0,0,0,0,0,0.0376734422723571,46.9397510539114,126.292475360578,0.0237,118.549182314897,46.9774244961838,NA,0,0,0,0,0
"LSO",2015,0,0,0,0,0,0,0,0,0,0,0,0.0530542243747911,31.4254236706505,129.722773082867,3.4715,104.707485463184,31.4784778950253,NA,0,0,0,0,0
"LSO",2016,0,0,0,0,0,0,0,0,0,0,0,0.080583696996223,0.257535354573301,136.31524774176,2.8257,68.1261134806299,0.338119051569524,NA,0,0,0,0,0
"LSO",2017,0,0,0,0,0,0,0,0,0,0,0,0.07923485972243,0.329155539469625,146.366771329494,0.0257,43.7229136234102,0.408390399192055,NA,0,0,0,0,0
"LSO",2018,0,0,0,0,0,0,0,0,0,0,0,0.0379892296059272,1.23558386743794,144.434955465602,0.0347,49.7829198251556,1.27357309704387,NA,0,0,0,0,0
"LSO",2019,0,0,0,0,0,0,0,0,0,0,0,0.0343344578962748,0.223234842534879,140.51663349168,0.0229,48.8856740378065,0.257569300431154,NA,0,0,0,0,0
"LSO",2020,0,0,0,0,0,0,0,0,0,0,0,0.014452161241193,0.179631190163663,141.096605062998,0.118,42.027661763103,0.194083351404856,NA,0,0,0,0,0
"LSO",2021,0,0,0,0,0,0,0,0,0,0,0,0.033559777615051,0.192321778563757,139.186479465407,0.1411,43.5440399322074,0.225881556178808,NA,0,0,0,0,0
"LSO",2022,0,0,0,0,0,0,0,0,0,0,0,0.0246048491285881,0.19064142421531,142.373981074229,0.7984,42.6258608862953,0.215246273343898,NA,0,0,0,0,0
"LSO",2023,0,0,0,0,0,0,0,0,0,0,0,0.0242983712046877,0.178601333491684,140.722487877528,0.1895,48.1010462114031,0.202899704696372,NA,0,0,0,0,0
"LSO",2024,0,0,0,0,0,0,0,0,0,0,0,0.0200440072118683,1.45669819893022,152.474389103105,0.1825,56.8402880531113,1.47674220614209,NA,0,0,0,0,0
"LSO",2025,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"MDG",2002,0,0,0,0,0,0,0,0,0,0,0,1.95967332286693,1.37329736562457,50.1816919379298,5.0934,7.99474632940757,3.3329706884915,NA,0,0,0,0,0
"MDG",2003,0,0,0,0,0,0,0,0,0,0,0,4.28006818205514,1.41185429792336,34.030602917475,3.1405,8.31942526816063,5.6919224799785,NA,0,0,0,0,0
"MDG",2004,0,0,0,0,0,0,0,0,0,0,0,1.78555239202322,2.49119521107705,48.7753818852156,1.9812,13.1649585735225,4.27674760310027,NA,0,0,0,0,0
"MDG",2005,0,0,0,0,0,0,0,0,0,0,0,1.05388767197136,3.93978695499798,59.1300849357677,2.8036,13.6518178836977,4.99367462696934,NA,0,0,0,0,0
"MDG",2006,0,0,0,55,28,60,143,11.9166666666667,4.58333333333333,2.33333333333333,5,5.51020605465603,3.60694833869441,62.1028389370244,14.4483,38.1916091358978,9.11715439335044,143,10,52,86,10,52
"MDG",2007,0,0,0,0,0,0,0,0,0,0,0,7.22250240687378,3.31374246344962,66.7027353570049,34.2661,36.3027137951431,10.5362448703234,NA,0,0,0,0,0
"MDG",2008,0,0,0,0,0,0,0,0,0,0,0,5.84769983081265,2.99429861711979,74.357353960806,24.1949,38.7795962824066,8.84199844793244,NA,0,0,0,0,0
"MDG",2009,0,0,0,0,0,0,0,0,0,0,0,4.51286687984066,2.82139609258415,62.4116975958196,22.7852,34.4966645421389,7.33426297242481,NA,0,0,0,0,0
"MDG",2010,0,0,0,0,0,0,0,0,0,0,0,5.90511790300301,8.407930499621,57.8748945101807,15.4032,37.118325144629,14.313048402624,NA,0,0,0,0,0
"MDG",2011,0,0,0,0,0,0,0,0,0,0,0,6.39082701978839,9.62871472992812,56.4830925951893,15.0095,39.5676987497473,16.0195417497165,NA,0,0,0,0,0
"MDG",2012,0,0,0,0,0,0,0,0,0,0,0,6.85539091439205,19.1029482349438,52.6517140811255,15.6446,35.1702533621386,25.9583391493358,NA,0,0,0,0,0
"MDG",2013,0,0,0,0,0,0,0,0,0,0,0,4.4367725808305,29.9469137490599,56.3675817900932,11.7338,26.3943251001083,34.3836863298904,NA,0,0,0,0,0
"MDG",2014,0,0,0,0,0,0,0,0,0,0,0,3.75711607521926,35.8201508250248,61.9694322111234,9.6406,26.111352617511,39.5772669002441,NA,0,0,0,0,0
"MDG",2015,0,0,0,0,0,0,0,0,0,0,0,2.97134413180539,33.9889516567676,61.2203788365078,6.7809,27.6611796721879,36.960295788573,NA,0,0,0,0,0
"MDG",2016,0,0,0,0,49,192,241,8.50714285714285,0,1.72857142857143,6.77857142857145,2.55520071174556,24.9275155512368,60.8346984831423,6.8678,39.7637876951396,27.4827162629824,241,37,61,156,37,61
"MDG",2017,0,0,0,0,0,0,0,0,0,0,0,1.83435774159362,23.3050125115698,65.3434015072915,5.2318,47.3017813033826,25.1393702531634,NA,0,0,0,0,0
"MDG",2018,0,0,0,0,0,0,0,0,0,0,0,2.32534103909142,25.0397521272223,67.8415046683582,7.2756,46.7616236484279,27.3650931663137,NA,0,0,0,0,0
"MDG",2019,0,0,0,0,0,0,0,0,0,0,0,2.9314013074363,27.0785964227918,62.6013230457128,6.9544,41.8599371205685,30.0099977302281,NA,0,0,0,0,0
"MDG",2020,0,0,0,0,0,0,0,0,0,0,0,1.7001839819329,17.5126752610862,49.0107073650291,5.6392,40.9127962327259,19.2128592430191,NA,0,0,0,0,0
"MDG",2021,0,0,0,0,20,160,180,6.58791208791208,0,0.733516483516484,5.8543956043956,1.17584586276708,31.3612347027315,55.2158585927485,4.3029,43.6790686321069,32.5370805654986,180,42,59,91,42,59
"MDG",2022,0,0,0,0,0,0,0,0,0,0,0,2.24692128137179,38.6910739823686,70.4708546790091,3.0262,36.3904955127937,40.9379952637404,NA,0,0,0,0,0
"MDG",2023,0,0,0,0,0,0,0,0,0,0,0,2.33410330754239,39.3062064198727,62.7622147594312,1.9979,40.9361875163185,41.6403097274151,NA,0,0,0,0,0
"MDG",2024,0,0,0,0,15,66,81,6.75,0,1.25,5.5,2.55012561538512,32.8646357716195,57.5370213293734,1.5271,41.85063947352,35.4147613870046,81,23,53,23,23,53
"MDG",2025,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"MOZ",2002,0,0,0,0,0,0,0,0,0,0,0,13.3385853092917,45.0710523770754,73.309162757423,8.4913,16.190952764269,58.4096376863671,NA,0,0,0,0,0
"MOZ",2003,0,0,0,0,0,0,0,0,0,0,0,13.0197593239368,54.8763997123292,70.1683599479183,7.8717,17.5365301195872,67.896159036266,NA,0,0,0,0,0
"MOZ",2004,0,0,0,64,24,140,228,19,5.33333333333333,2,11.6666666666667,12.4214437884527,61.5258863677345,72.0520001612374,13.0988,19.3590661440903,73.9473301561872,228,6,54,170,6,54
"MOZ",2005,0,0,0,0,0,0,0,0,0,0,0,14.9128661991674,59.4119247777805,72.0092609780982,11.6705,18.0229920753126,74.3247909769479,NA,0,0,0,0,0
"MOZ",2006,0,0,0,0,0,0,0,0,0,0,0,14.6620455439789,59.89562468604,67.3498976872689,11.7377,24.7199686932108,74.5576702300189,NA,0,0,0,0,0
"MOZ",2007,0,0,0,0,0,0,0,0,0,0,0,15.4818802550736,63.9600174907897,66.1203821840516,9.0782,26.8270251264371,79.4418977458633,139,20,42,83,20,42
"MOZ",2008,0,0,0,0,0,0,0,0,0,0,0,10.8435592127921,57.1767016900715,64.981416499828,9.1148,26.0797841137184,68.0202609028636,NA,0,0,0,0,0
"MOZ",2009,0,0,0,0,0,0,0,0,0,0,0,17.4275034733367,3.89577007455685,67.898572768141,8.0381,27.5710997852061,21.3232735478935,NA,0,0,0,0,0
"MOZ",2010,0,0,0,0,0,0,0,0,0,0,0,19.6535941900502,54.4350322992141,73.8373532681892,5.4328,20.1684538808784,74.0886264892643,118,0,29,89,0,29
"MOZ",2011,0,0,0,0,0,0,0,0,0,0,0,16.2781018823468,50.6164892492421,84.4062119333019,2.2489,19.2434110128692,66.8945911315889,NA,0,0,0,0,0
"MOZ",2012,0,0,0,0,0,0,0,0,0,0,0,27.8069556417501,38.9540091086089,105.934588060511,1.8988,14.9669235857298,66.760964750359,NA,0,0,0,0,0
"MOZ",2013,0,0,0,0,0,0,0,0,0,0,0,33.4629142605243,31.0274419767266,109.38537659913,2.5889,11.5721008393731,64.4903562372509,133,0,30,103,0,30
"MOZ",2014,0,0,0,0,0,0,0,0,0,0,0,30.0376104079026,34.424834860925,116.356855242217,1.6105,9.31635080828559,64.4624452688276,NA,0,0,0,0,0
"MOZ",2015,0,0,0,0,0,0,0,0,0,0,0,31.0071856421793,38.1666974909423,98.7612036510901,2.6217,6.715252281864,69.1738831331216,3,0,0,3,0,0
"MOZ",2016,0,0,0,0,0,0,0,0,0,0,0,27.8780163383368,32.537015600755,110.394358201481,2.0167,4.71570646184642,60.4150319390918,NA,0,0,0,0,0
"MOZ",2017,0,0,0,0,0,0,0,0,0,0,0,51.1579324800007,30.2596151140669,105.745640702087,3.1808,7.18728867176433,81.4175475940676,NA,0,0,0,0,0
"MOZ",2018,0,0,0,0,0,0,0,0,0,0,0,39.4919610313499,27.2619529507557,124.607457525372,3.4122,6.10974752335492,66.7539139821056,NA,0,0,0,0,0
"MOZ",2019,0,0,0,0,0,0,0,0,0,0,0,41.7750444782821,30.5783345210747,105.591171401921,3.8448,7.00398240753184,72.3533789993568,NA,0,0,0,0,0
"MOZ",2020,0,0,0,0,0,0,0,0,0,0,0,36.8617331036982,34.9241235099286,99.906146051979,4.006,6.75971794054006,71.7858566136268,NA,0,0,0,0,0
"MOZ",2021,0,0,0,0,0,0,0,0,0,0,0,41.1381955498654,34.7879108669746,112.078964458333,3.9977,5.86850349468397,75.92610641684,NA,0,0,0,0,0
"MOZ",2022,0,0,0,0,20,90,110,9.16666666666667,0,1.66666666666667,7.5,50.7186898345651,30.4675661590987,135.274535098995,2.3487,4.43318049163302,81.1862559936638,110,11,37,62,11,37
"MOZ",2023,0,0,0,0,0,0,0,0,0,0,0,57.6135156555006,23.2868932752681,106.026083626657,2.0913,5.35358010362426,80.9004089307687,NA,0,0,0,0,0
"MOZ",2024,0,0,0,0,0,0,0,0,0,0,0,58.9003236000415,23.2777710502032,95.6303976635291,1.7369,5.50818681520143,82.1780946502447,NA,0,0,0,0,0
"MOZ",2025,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"MRT",2002,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"MRT",2003,0,0,0,3,3,7,13,2.6,0.6,0.6,1.4,NA,NA,NA,NA,NA,NA,13,1,5,7,1,5
"MRT",2004,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"MRT",2005,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"MRT",2006,0,0,0,14,4,29,47,3.91666666666667,1.16666666666667,0.333333333333333,2.41666666666667,NA,NA,NA,NA,NA,NA,47,8,20,19,8,20
"MRT",2007,0,0,0,0,0,0,0,0,0,0,0,25.0244060870066,53.8583464092032,86.0640556779132,42.9232,8.07507589707441,78.8827524962098,NA,0,0,0,0,0
"MRT",2008,0,0,0,0,0,0,0,0,0,0,0,20.0629304074443,55.4904530517892,94.1202110004251,40.3153,6.96726413345285,75.5533834592335,NA,0,0,0,0,0
"MRT",2009,0,0,0,0,0,0,0,0,0,0,0,15.7158937808407,11.3512173171589,82.0086176018151,33.1049,7.57039415358967,27.0671110979996,NA,0,0,0,0,0
"MRT",2010,0,0,0,0,1,187,188,7.57371794871795,0,0.0384615384615384,7.53525641025641,14.4296063553899,35.3547808620966,93.4207451334608,30.5273,8.09372148959162,49.7843872174865,188,5,21,162,5,21
"MRT",2011,0,0,0,0,0,0,0,0,0,0,0,4.38706517156351,7.61434261921362,98.485329604158,26.6945,13.4204849202352,12.0014077907771,NA,0,0,0,0,0
"MRT",2012,0,0,0,0,0,0,0,0,0,0,0,13.153296159352,51.2249230139277,110.788122743421,24.4202,22.6454432152982,64.3782191732797,NA,0,0,0,0,0
"MRT",2013,0,0,0,0,0,0,0,0,0,0,0,2.54249598571643,64.2633912019786,102.398824183169,23.2118,22.0654365717909,66.805887187695,NA,0,0,0,0,0
"MRT",2014,0,0,0,0,0,0,0,0,0,0,0,2.78774056131248,50.5502707437565,91.610371363604,22.6291,14.0213256637451,53.338011305069,NA,0,0,0,0,0
"MRT",2015,0,0,0,0,0,0,0,0,0,0,0,4.36087402426154,40.9750242282128,77.3467864944966,21.7451,16.466813550226,45.3358982524743,NA,0,0,0,0,0
"MRT",2016,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"MRT",2017,0,0,0,0,36,273,309,12.4903846153846,0,1.46153846153846,11.0288461538462,NA,NA,NA,NA,NA,NA,309,2,126,183,2,126
"MRT",2018,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"MRT",2019,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"MRT",2020,0,0,0,0,0,0,0,0,0,0,0,0.336546338455087,42.4009407093743,86.7761681322741,18.9128,26.2651150319926,42.7374870478294,NA,0,0,0,0,0
"MRT",2021,0,0,0,0,0,0,0,0,0,0,0,0.314621738979646,62.9785687040529,88.3068737571235,3.7678,42.5960674302831,63.2931904430325,NA,0,0,0,0,0
"MRT",2022,0,0,0,0,0,0,0,0,0,0,0,0.623249770541956,39.470645411406,102.025899125696,4.5272,NA,40.0938951819479,NA,0,0,0,0,0
"MRT",2023,0,0,0,0,0,0,0,0,0,0,0,0.479637265150761,38.0527188819004,92.1654445146742,5.6284,NA,38.5323561470512,204,8,43,156,8,43
"MRT",2024,0,0,0,0,0,0,0,0,0,0,0,0.520317315307166,33.7483319050619,93.5988355881472,4.7834,NA,34.2686492203691,NA,0,0,0,0,0
"MRT",2025,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"MWI",2002,0,0,0,0,0,0,0,0,0,0,0,0.0177546819487274,0.269744707847486,NA,4.1673,5.71799987396084,0.287499389796213,NA,0,0,0,0,0
"MWI",2003,0,0,0,0,0,0,0,0,0,0,0,0.113642390702768,0.103044705457276,NA,1.8535,4.0946585892019,0.216687096160044,NA,0,0,0,0,0
"MWI",2004,0,0,0,0,0,0,0,0,0,0,0,0.299259342979992,0.321710246678735,NA,1.1124,3.88178487672658,0.620969589658727,NA,0,0,0,0,0
"MWI",2005,0,0,0,27,16,68,111,9.25,2.25,1.33333333333333,5.66666666666667,0.0204440152807278,0.195519483895518,NA,1.3504,5.16994161628928,0.215963499176246,111,0,41,70,0,41
"MWI",2006,0,0,0,0,0,0,0,0,0,0,0,0.147388673915268,0.103519814903851,NA,8.0404,16.3029193416539,0.250908488819119,NA,0,0,0,0,0
"MWI",2007,0,0,0,0,0,0,0,0,0,0,0,0.0380878763509734,0.0158415905432311,NA,7.0199,26.1597608648988,0.0539294668942045,NA,0,0,0,0,0
"MWI",2008,0,0,0,0,0,0,0,0,0,0,0,0.0272527561129214,0.0211694043715299,NA,8.4441,25.5243434483876,0.0484221604844513,NA,0,0,0,0,0
"MWI",2009,0,0,0,0,0,0,0,0,0,0,0,0.113743766090584,0.787664435165699,NA,5.8543,14.2668194014776,0.901408201256283,NA,0,0,0,0,0
"MWI",2010,0,0,0,0,8,18,26,1.23333333333333,0,0.366666666666666,0.866666666666666,0.194092632314477,9.78759288872105,NA,4.2124,31.8727218660653,9.98168552103553,26,2,11,15,2,11
"MWI",2011,0,0,0,0,0,0,0,0,0,0,0,0.0985652602278643,8.81717154535936,NA,3.1313,17.8835794565902,8.91573680558722,NA,0,0,0,0,0
"MWI",2012,0,0,0,0,62,237,299,4.50997023809524,0,0.908482142857143,3.60148809523809,0.0920461716617677,10.9638195846174,NA,1.6135,18.3682388432475,11.0558657562792,299,0,55,244,0,55
"MWI",2013,0,0,0,0,0,0,0,0,0,0,0,0.0365527439299261,11.3740204477911,NA,1.3437,27.4207310045394,11.410573191721,NA,0,0,0,0,0
"MWI",2014,0,0,0,0,0,0,0,0,0,0,0,0.042371121340196,3.01877107061923,NA,1.2954,37.0956260203114,3.06114219195943,NA,0,0,0,0,0
"MWI",2015,0,0,0,0,0,0,0,0,0,0,0,0.104381619365554,0.177886221046924,NA,0.7356,39.5689224395441,0.282267840412478,NA,0,0,0,0,0
"MWI",2016,0,0,0,0,0,0,0,0,0,0,0,0.0979420401476056,1.03700262392103,NA,2.3821,33.0491029747068,1.13494466406864,NA,0,0,0,0,0
"MWI",2017,0,0,0,0,0,0,0,0,0,0,0,0.186801735338877,0.229142663268431,45.3003137160008,2.4829,35.5346706983706,0.415944398607308,NA,0,0,0,0,0
"MWI",2018,0,0,0,0,23,128,151,6.86666666666667,0,1.03333333333333,5.83333333333333,0.0658028178635877,0.520621161876729,43.578773489,1.1211,33.8151640446414,0.586423979740317,151,0,43,108,0,43
"MWI",2019,0,0,0,0,0,0,0,0,0,0,0,0.151161717691401,0.352027471896745,44.1954524635798,2.8133,34.8864598143722,0.503189189588146,NA,0,0,0,0,0
"MWI",2020,0,0,0,0,0,0,0,0,0,0,0,0.155298013539324,0.553708230618883,41.0323429397328,6.0251,20.0728170102111,0.709006244158207,NA,0,0,0,0,0
"MWI",2021,0,0,0,0,0,0,0,0,0,0,0,0.0231170831782384,1.01525000176507,44.5957618170542,4.5344,NA,1.03836708494331,NA,0,0,0,0,0
"MWI",2022,0,0,0,0,0,0,0,0,0,0,0,0.00474239695206218,1.27210127418756,43.616624856781,2.7166,NA,1.27684367113962,NA,0,0,0,0,0
"MWI",2023,0,0,0,0,6,21,27,4.5,0,1,3.5,0.000145544242795096,1.20089218272746,42.4376683990967,0.3818,NA,1.20103772697026,27,0,8,19,0,8
"MWI",2024,0,0,0,0,0,0,0,0,0,0,0,0.00487544410740339,0.849897159593092,41.9038196485235,2.0144,NA,0.854772603700495,NA,0,0,0,0,0
"MWI",2025,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"RWA",2002,0,0,0,55,60,124,239,5.86309523809524,1.3640873015873,1.46329365079365,3.03571428571429,0,35.088175963992,31.3172752974708,3.0151,16.7853483670789,35.088175963992,239,13,93,133,13,93
